set_name,source,tier,category_primary,category,method,fgsea_eligible,gsva_eligible,size_mouse,size_human,n_unmapped_to_human,n_unmapped_from_human,description,notes
TFT_ZNF143_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,32,32,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 32 mito genes | BH FDR 0.000647 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF207_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,26,26,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 26 mito genes | BH FDR 0.00016 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF232_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,45,45,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 45 mito genes | BH FDR 3.02e-17 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF232_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,51,51,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 51 mito genes | BH FDR 1.39e-21 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF263_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,44,44,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 44 mito genes | BH FDR 7.57e-11 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF32_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,31,31,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 31 mito genes | BH FDR 1.96e-14 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF32_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,39,39,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 39 mito genes | BH FDR 2.67e-19 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF358_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,15,15,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 15 mito genes | BH FDR 2.23e-05 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF367_GRAY_AP_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_LE,gsva,TRUE,TRUE,249,233,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_LE | CHEA rank 6 score 11 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF367_GRAY_AP_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_TEB,gsva,TRUE,TRUE,164,164,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_TEB | CHEA rank 3 score 6.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF367_GRAY_BA_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_LE,gsva,TRUE,TRUE,253,240,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_LE | CHEA rank 3 score 8.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF367_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,203,200,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 7 score 13.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF367_GRAY_HS_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_LE,gsva,TRUE,TRUE,99,82,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_LE | CHEA rank 5 score 11.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF367_GRAY_HS_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_TEB,gsva,TRUE,TRUE,86,90,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_TEB | CHEA rank 7 score 37.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF384_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,39,39,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 39 mito genes | BH FDR 3.16e-08 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF3_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,23,23,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 23 mito genes | BH FDR 8.4e-09 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF408_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,22,22,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 22 mito genes | BH FDR 4.46e-08 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF428_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,15,15,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 15 mito genes | BH FDR 0.000803 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF428_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,18,18,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 18 mito genes | BH FDR 3.24e-05 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF485_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,17,17,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 17 mito genes | BH FDR 0.000685 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF511_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,48,48,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 48 mito genes | BH FDR 2.9e-18 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF511_GRAY_BA_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_LE,gsva,TRUE,TRUE,242,223,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_LE | CHEA rank 9 score 32.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF511_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,69,69,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 69 mito genes | BH FDR 1.88e-30 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF511_GRAY_BA_TEB_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_TEB,gsva,TRUE,TRUE,17,17,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_TEB | 17 mito genes | BH FDR 0.0066 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF576_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,43,43,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 43 mito genes | BH FDR 3.33e-21 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF576_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,48,48,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 48 mito genes | BH FDR 7.92e-24 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF581_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,16,16,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 16 mito genes | BH FDR 0.000936 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF581_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,30,30,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 30 mito genes | BH FDR 2.14e-10 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF670_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,160,157,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 10 score 26.5 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF691_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,16,17,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 16 mito genes | BH FDR 0.00104 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF691_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,38,38,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 38 mito genes | BH FDR 5.44e-15 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF695_GRAY_AP_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_LE,gsva,TRUE,TRUE,224,226,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_LE | CHEA rank 9 score 23.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF695_GRAY_AP_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: AP_TEB,gsva,TRUE,TRUE,166,165,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context AP_TEB | CHEA rank 4 score 12.67 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF695_GRAY_BA_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_LE,gsva,TRUE,TRUE,229,233,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_LE | CHEA rank 8 score 21.33 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF695_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,208,204,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 8 score 15 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF695_GRAY_HS_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_LE,gsva,TRUE,TRUE,77,77,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_LE | CHEA rank 9 score 24 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF706_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,35,35,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 35 mito genes | BH FDR 2.41e-17 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF706_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,36,36,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 36 mito genes | BH FDR 5.57e-18 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF749_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,31,31,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 31 mito genes | BH FDR 7.68e-11 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF750_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,20,20,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 20 mito genes | BH FDR 0.00761 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF768_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,19,19,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 19 mito genes | BH FDR 4.19e-06 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF771_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,21,21,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 21 mito genes | BH FDR 1.55e-07 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF771_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,22,22,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 22 mito genes | BH FDR 4.77e-07 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF830_GRAY_AP_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: AP_LE,gsva,TRUE,TRUE,25,25,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context AP_LE | 25 mito genes | BH FDR 5.24e-08 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF830_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,32,32,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 32 mito genes | BH FDR 9.48e-14 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF837_GRAY_BA_LE_MITO,GRAY_CHEA_MITO,tf_regulon,TF_targets,Gray CHEA mito-overlap: BA_LE,gsva,TRUE,TRUE,21,21,0,NA,Gray-Brugge CHEA TF program intersected with MitoCarta (Decision-5 mito-overlap) | context BA_LE | 21 mito genes | BH FDR 1.53e-05 | gsva,gray_chea_mito: BH_FDR<0.01 & n_mito>=15
TFT_ZNF878_GRAY_BA_TEB,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: BA_TEB,gsva,TRUE,TRUE,120,117,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context BA_TEB | CHEA rank 9 score 25 | Overlapping_Genes human->mouse | gsva,NA
TFT_ZNF878_GRAY_HS_LE,GRAY_CHEA,tf_regulon,TF_targets,Gray CHEA: HS_LE,gsva,TRUE,TRUE,44,44,0,NA,Gray-Brugge CHEA3 upstream-regulator overlapping-gene program | context HS_LE | CHEA rank 10 score 39 | Overlapping_Genes human->mouse | gsva,NA
CORE_MITO,INTERSECTION,intersection,Biogenesis_discrimination,axis: core (PGC1a) mito,both,TRUE,TRUE,300,280,20,NA,"PGC1a axis = union(ESRRA,NRF1,GABPA) targets n MitoCarta | both","source_support: all=300, >=2=21, >=3=0; msigdb_only=18"
DEVELOPMENTAL_MITO,INTERSECTION,intersection,Biogenesis_discrimination,axis: developmental (ER) mito,both,TRUE,TRUE,93,93,0,NA,"ESR1 targets n MitoCarta | Caveat: ER's broad cistrome makes DEVELOPMENTAL_MITO large/noisier - read fGSEA as 'ER-associated', not 'ER-driven'. | both","source_support: all=93, >=2=0, >=3=0; msigdb_only=0"
E2F1_MITO,INTERSECTION,intersection,Biogenesis_discrimination,component: proliferation control (E2F1),both,TRUE,TRUE,44,41,3,NA,E2F1 targets n MitoCarta (proliferation-confounder control) | both,"source_support: all=44, >=2=2, >=3=0; msigdb_only=0"
ESR1_AND_CORE_MITO,INTERSECTION,intersection,Biogenesis_discrimination,discrimination: ER-and-core (canonical),both,TRUE,TRUE,59,59,0,NA,DEVELOPMENTAL_MITO n CORE_MITO - canonical ER->PGC1a developmental route | both,"source_support: all=59, >=2=6, >=3=0; msigdb_only=0"
ESR1_NOT_CORE_MITO,INTERSECTION,intersection,Biogenesis_discrimination,discrimination: ER-not-core (discovery),both,TRUE,TRUE,34,34,0,NA,DEVELOPMENTAL_MITO minus CORE_MITO - ER-reachable mito genes the PGC1a axis does not explain; a near-empty result is itself evidence for the exclusivity model | both,"source_support: all=34, >=2=2, >=3=0; msigdb_only=0"
ESRRA_MITO,INTERSECTION,intersection,Biogenesis_discrimination,component: PGC1a axis (ESRRA),both,TRUE,TRUE,177,160,17,NA,ESRRA targets n MitoCarta (CORE component) | both,"source_support: all=177, >=2=1, >=3=0; msigdb_only=0"
GABPA_MITO,INTERSECTION,intersection,Biogenesis_discrimination,component: PGC1a axis (GABPA),both,TRUE,TRUE,81,79,2,NA,GABPA targets n MitoCarta (CORE component) | both,"source_support: all=81, >=2=1, >=3=0; msigdb_only=0"
MYC_AND_CORE_MITO,INTERSECTION,intersection,Biogenesis_discrimination,discrimination: MYC-and-core (hijack),both,TRUE,TRUE,40,36,4,NA,MYC_MITO n CORE_MITO - PGC1a-axis mito genes also MYC-reachable (oncogenic hijack of the core biogenesis program) | both,"source_support: all=40, >=2=27, >=3=6; msigdb_only=1"
MYC_AND_DEVELOPMENTAL_MITO,INTERSECTION,intersection,Biogenesis_discrimination,discrimination: MYC-and-developmental,both,TRUE,TRUE,15,15,0,NA,MYC_MITO n DEVELOPMENTAL_MITO | both,"source_support: all=15, >=2=6, >=3=0; msigdb_only=0"
MYC_MITO,INTERSECTION,intersection,Biogenesis_discrimination,axis: oncogenic (MYC) mito,both,TRUE,TRUE,119,112,6,NA,MYC targets (DoRothEA A/B/C u ChIP-Atlas u MSigDB) n MitoCarta | both,"source_support: all=119, >=2=20, >=3=5; msigdb_only=24"
MYC_SPECIFIC_MITO,INTERSECTION,intersection,Biogenesis_discrimination,discrimination: MYC-specific (key),both,TRUE,TRUE,72,69,2,NA,"MYC_MITO minus union(DEVELOPMENTAL_MITO, CORE_MITO) - mito genes MYC reaches that neither the ER nor PGC1a axis explains (key oncogenic-specific set) | both","source_support: all=72, >=2=11, >=3=2; msigdb_only=16"
MYC_TARGETS_AND_METABRIC_MB1_BICLUSTER_GROUP1,INTERSECTION,intersection,Biogenesis_discrimination,METABRIC integration: MYC targets n bicluster,both,TRUE,TRUE,63,63,0,NA,MYC targets (DoRothEA u ChIP-Atlas u MSigDB) n METABRIC_MB1_BICLUSTER_GROUP1 (METABRIC mitochondrial-subtype bicluster signature) | both,"source_support: all=63, >=2=13, >=3=4; msigdb_only=9"
MYC_TARGETS_AND_METABRIC_MB2_BICLUSTER_GROUP1,INTERSECTION,intersection,Biogenesis_discrimination,METABRIC integration: MYC targets n bicluster,both,TRUE,TRUE,72,72,0,NA,MYC targets (DoRothEA u ChIP-Atlas u MSigDB) n METABRIC_MB2_BICLUSTER_GROUP1 (METABRIC mitochondrial-subtype bicluster signature) | both,"source_support: all=72, >=2=17, >=3=5; msigdb_only=13"
MYC_TARGETS_AND_METABRIC_MB3_BICLUSTER_GROUP1,INTERSECTION,intersection,Biogenesis_discrimination,METABRIC integration: MYC targets n bicluster,both,TRUE,TRUE,34,34,0,NA,MYC targets (DoRothEA u ChIP-Atlas u MSigDB) n METABRIC_MB3_BICLUSTER_GROUP1 (METABRIC mitochondrial-subtype bicluster signature) | both,"source_support: all=34, >=2=7, >=3=2; msigdb_only=7"
MYC_TARGETS_AND_METABRIC_MB3_BICLUSTER_GROUP2,INTERSECTION,intersection,Biogenesis_discrimination,METABRIC integration: MYC targets n bicluster,both,TRUE,TRUE,26,26,0,NA,MYC targets (DoRothEA u ChIP-Atlas u MSigDB) n METABRIC_MB3_BICLUSTER_GROUP2 (METABRIC mitochondrial-subtype bicluster signature) | both,"source_support: all=26, >=2=6, >=3=0; msigdb_only=4"
NRF1_MITO,INTERSECTION,intersection,Biogenesis_discrimination,component: PGC1a axis (NRF1),both,TRUE,TRUE,81,74,7,NA,NRF1 targets n MitoCarta (CORE component) | both,"source_support: all=81, >=2=7, >=3=0; msigdb_only=27"
APOP_APOPTOSOME_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,6,6,0,NA,intrinsic_mito | MSigDB REACTOME_FORMATION_OF_APOPTOSOME (CP:REACTOME) | gsva,NA
APOP_BH3_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,7,7,0,NA,intrinsic_mito | MSigDB REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS (CP:REACTOME) | gsva,NA
APOP_CASPASE_APOPTOSOME_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,6,6,0,NA,intrinsic_mito | MSigDB REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE (CP:REACTOME) | gsva,NA
APOP_CYTOCHROME_C_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,8,8,0,NA,intrinsic_mito | MSigDB REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE (CP:REACTOME) | gsva,NA
APOP_EXECUTION_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: execution,both,TRUE,TRUE,30,30,0,NA,execution | MSigDB REACTOME_APOPTOTIC_EXECUTION_PHASE (CP:REACTOME) | both,NA
APOP_EXTRINSIC_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: extrinsic,gsva,FALSE,TRUE,13,13,0,NA,extrinsic | MSigDB REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY (CP:REACTOME) | gsva,NA
APOP_HALLMARK,MSIGDB,msigdb,Apoptosis,apoptosis: umbrella,both,TRUE,TRUE,160,157,4,NA,umbrella | MSigDB HALLMARK_APOPTOSIS () | both,NA
APOP_INTRINSIC_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,both,TRUE,TRUE,42,40,2,NA,intrinsic_mito | MSigDB REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS (CP:REACTOME) | both,NA
APOP_KEGG,MSIGDB,msigdb,Apoptosis,apoptosis: umbrella,both,TRUE,TRUE,56,55,1,NA,umbrella | MSigDB KEGG_APOPTOSIS (CP:KEGG_LEGACY) | both,NA
APOP_MITO_RELEASE_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,6,5,1,NA,intrinsic_mito | MSigDB REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA (CP:REACTOME) | gsva,NA
APOP_MODULATION_WP,MSIGDB,msigdb,Apoptosis,apoptosis: umbrella,both,TRUE,TRUE,58,55,4,NA,umbrella | MSigDB WP_APOPTOSIS_MODULATION_AND_SIGNALING (CP:WIKIPATHWAYS) | both,NA
APOP_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: umbrella,both,TRUE,TRUE,103,101,2,NA,umbrella | MSigDB REACTOME_APOPTOSIS (CP:REACTOME) | both,NA
APOP_REGULATION_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: execution,both,TRUE,TRUE,24,24,0,NA,execution | MSigDB REACTOME_REGULATION_OF_APOPTOSIS (CP:REACTOME) | both,NA
APOP_SMAC_XIAP_REACTOME,MSIGDB,msigdb,Apoptosis,apoptosis: intrinsic_mito,gsva,FALSE,TRUE,8,7,1,NA,intrinsic_mito | MSigDB REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE (CP:REACTOME) | gsva,NA
APOP_WP,MSIGDB,msigdb,Apoptosis,apoptosis: umbrella,both,TRUE,TRUE,67,67,1,NA,umbrella | MSigDB WP_APOPTOSIS (CP:WIKIPATHWAYS) | both,NA
CORE_MITO_AND_CDC_PRODEATH_APOPTOSIS,INTERSECTION,intersection,Biogenesis_apoptosis_intersections,biogenesis x apoptosis,gsva,FALSE,TRUE,10,10,0,NA,CORE_MITO (300) n CDC_PRODEATH_APOPTOSIS (473) = 10 | gsva,NA
CORE_MITO_AND_CDC_PROSURVIVAL_APOPTOSIS,INTERSECTION,intersection,Biogenesis_apoptosis_intersections,biogenesis x apoptosis,both,TRUE,TRUE,16,16,0,NA,CORE_MITO (300) n CDC_PROSURVIVAL_APOPTOSIS (543) = 16 | both,NA
CORE_MITO_AND_MITOCARTA_APOPTOSIS_PRO,INTERSECTION,intersection,Biogenesis_apoptosis_intersections,biogenesis x apoptosis,gsva,FALSE,TRUE,5,4,1,NA,CORE_MITO (300) n MITOCARTA_APOPTOSIS_PRO (25) = 5 | gsva,NA
